,District,DateId,new_DateId,post_count
1697586,內湖區,20170730,2017-07-30,6
1889023,內湖區,20170729,2017-07-29,7
1891367,內湖區,20170728,2017-07-28,3
1829308,內湖區,20170727,2017-07-27,8
1716704,內湖區,20170726,2017-07-26,11
1801034,內湖區,20170725,2017-07-25,8
1713750,內湖區,20170724,2017-07-24,8
1821918,內湖區,20170723,2017-07-23,9
1731436,內湖區,20170722,2017-07-22,7
1795582,內湖區,20170721,2017-07-21,2
1731011,內湖區,20170720,2017-07-20,4
1779091,內湖區,20170719,2017-07-19,5
1725990,內湖區,20170718,2017-07-18,10
1792920,內湖區,20170717,2017-07-17,9
1702260,內湖區,20170716,2017-07-16,10
1618370,內湖區,20170715,2017-07-15,8
1601078,內湖區,20170713,2017-07-13,4
1830162,內湖區,20170712,2017-07-12,5
1610386,內湖區,20170711,2017-07-11,7
1525031,內湖區,20170710,2017-07-10,5
1519822,內湖區,20170709,2017-07-09,9
1571210,內湖區,20170708,2017-07-08,11
1564811,內湖區,20170707,2017-07-07,7
1516832,內湖區,20170706,2017-07-06,10
1559134,內湖區,20170705,2017-07-05,8
1534097,內湖區,20170704,2017-07-04,7
1530973,內湖區,20170703,2017-07-03,6
1444601,內湖區,20170702,2017-07-02,7
1474703,內湖區,20170701,2017-07-01,8
1612426,內湖區,20170630,2017-06-30,4
1440574,內湖區,20170629,2017-06-29,5
1350943,內湖區,20170628,2017-06-28,7
1348188,內湖區,20170627,2017-06-27,5
1348152,內湖區,20170626,2017-06-26,10
1345519,內湖區,20170625,2017-06-25,9
1348409,內湖區,20170624,2017-06-24,6
1342622,內湖區,20170623,2017-06-23,3
1367727,內湖區,20170622,2017-06-22,7
1343435,內湖區,20170621,2017-06-21,9
1343027,內湖區,20170620,2017-06-20,5
1387494,內湖區,20170619,2017-06-19,6
1254294,內湖區,20170618,2017-06-18,2
1164397,內湖區,20170617,2017-06-17,4
1443619,內湖區,20170616,2017-06-16,8
1269949,內湖區,20170615,2017-06-15,7
1208939,內湖區,20170614,2017-06-14,5
1213884,內湖區,20170613,2017-06-13,6
1075963,內湖區,20170612,2017-06-12,11
1175382,內湖區,20170611,2017-06-11,14
1078421,內湖區,20170610,2017-06-10,3
1176101,內湖區,20170609,2017-06-09,4
1197698,內湖區,20170608,2017-06-08,7
1169848,內湖區,20170607,2017-06-07,5
1169698,內湖區,20170606,2017-06-06,5
1084331,內湖區,20170605,2017-06-05,5
995626,內湖區,20170604,2017-06-04,6
1050694,內湖區,20170603,2017-06-03,5
1078473,內湖區,20170602,2017-06-02,9
990092,內湖區,20170601,2017-06-01,5
987396,內湖區,20170531,2017-05-31,1
905947,內湖區,20170530,2017-05-30,7
904038,內湖區,20170529,2017-05-29,6
903246,內湖區,20170528,2017-05-28,6
900451,內湖區,20170527,2017-05-27,6
897433,內湖區,20170526,2017-05-26,6
808774,內湖區,20170525,2017-05-25,6
725923,內湖區,20170524,2017-05-24,6
911387,內湖區,20170523,2017-05-23,9
822796,內湖區,20170522,2017-05-22,8
822664,內湖區,20170521,2017-05-21,4
719746,內湖區,20170520,2017-05-20,1
739149,內湖區,20170519,2017-05-19,7
737089,內湖區,20170518,2017-05-18,8
734045,內湖區,20170517,2017-05-17,9
731499,內湖區,20170516,2017-05-16,8
812421,內湖區,20170515,2017-05-15,6
706179,內湖區,20170514,2017-05-14,15
532540,內湖區,20170513,2017-05-13,5
825607,內湖區,20170512,2017-05-12,6
700223,內湖區,20170511,2017-05-11,5
526846,內湖區,20170510,2017-05-10,7
680025,內湖區,20170509,2017-05-09,1
524098,內湖區,20170508,2017-05-08,7
522207,內湖區,20170507,2017-05-07,3
519345,內湖區,20170506,2017-05-06,4
641783,內湖區,20170505,2017-05-05,3
561401,內湖區,20170504,2017-05-04,5
533837,內湖區,20170503,2017-05-03,4
359056,內湖區,20170502,2017-05-02,6
634995,內湖區,20170501,2017-05-01,7
458973,內湖區,20170430,2017-04-30,8
352652,內湖區,20170429,2017-04-29,9
349755,內湖區,20170428,2017-04-28,1
453233,內湖區,20170427,2017-04-27,6
346935,內湖區,20170426,2017-04-26,4
344022,內湖區,20170425,2017-04-25,7
341177,內湖區,20170424,2017-04-24,9
340882,內湖區,20170423,2017-04-23,7
361926,內湖區,20170422,2017-04-22,5
163416,內湖區,20170421,2017-04-21,4
461929,內湖區,20170420,2017-04-20,4
287576,內湖區,20170419,2017-04-19,7
160502,內湖區,20170418,2017-04-18,7
157982,內湖區,20170417,2017-04-17,7
179895,內湖區,20170416,2017-04-16,7
177216,內湖區,20170415,2017-04-15,5
174607,內湖區,20170414,2017-04-14,3
273078,內湖區,20170413,2017-04-13,9
171949,內湖區,20170412,2017-04-12,5
98776,內湖區,20170411,2017-04-11,5
124040,內湖區,20170410,2017-04-10,5
93177,內湖區,20170409,2017-04-09,7
93866,內湖區,20170408,2017-04-08,4
115216,內湖區,20170407,2017-04-07,7
116240,內湖區,20170406,2017-04-06,7
106898,內湖區,20170405,2017-04-05,14
104283,內湖區,20170404,2017-04-04,4
101552,內湖區,20170403,2017-04-03,5
102221,內湖區,20170402,2017-04-02,7
87742,內湖區,20170401,2017-04-01,9
208443,內湖區,20170331,2017-03-31,5
95704,內湖區,20170330,2017-03-30,10
5418201,內湖區,20170329,2017-03-29,3
5367396,內湖區,20170328,2017-03-28,7
5366062,內湖區,20170327,2017-03-27,10
5378520,內湖區,20170326,2017-03-26,8
5376557,內湖區,20170325,2017-03-25,4
5416034,內湖區,20170324,2017-03-24,4
90270,內湖區,20170323,2017-03-23,5
92794,內湖區,20170322,2017-03-22,7
112360,內湖區,20170321,2017-03-21,4
5360722,內湖區,20170320,2017-03-20,2
5327034,內湖區,20170319,2017-03-19,8
5270190,內湖區,20170318,2017-03-18,7
84780,內湖區,20170317,2017-03-17,3
5325475,內湖區,20170316,2017-03-16,5
5278708,內湖區,20170315,2017-03-15,2
5266633,內湖區,20170314,2017-03-14,8
5278397,內湖區,20170313,2017-03-13,12
5265948,內湖區,20170312,2017-03-12,6
5265731,內湖區,20170311,2017-03-11,6
5331229,內湖區,20170310,2017-03-10,6
5275514,內湖區,20170309,2017-03-09,6
5330765,內湖區,20170308,2017-03-08,4
5274313,內湖區,20170307,2017-03-07,8
5271238,內湖區,20170306,2017-03-06,8
5238598,內湖區,20170305,2017-03-05,14
5237162,內湖區,20170304,2017-03-04,4
5185046,內湖區,20170303,2017-03-03,5
5327742,內湖區,20170302,2017-03-02,8
5268854,內湖區,20170301,2017-03-01,6
5236203,內湖區,20170228,2017-02-28,7
5234953,內湖區,20170227,2017-02-27,5
5183834,內湖區,20170226,2017-02-26,5
5233162,內湖區,20170225,2017-02-25,1
5247837,內湖區,20170224,2017-02-24,9
5192634,內湖區,20170223,2017-02-23,9
5227296,內湖區,20170222,2017-02-22,13
5179244,內湖區,20170221,2017-02-21,4
5213283,內湖區,20170220,2017-02-20,4
5241091,內湖區,20170219,2017-02-19,6
5177920,內湖區,20170218,2017-02-18,10
5190736,內湖區,20170217,2017-02-17,5
5212766,內湖區,20170216,2017-02-16,8
5240770,內湖區,20170215,2017-02-15,6
5176239,內湖區,20170214,2017-02-14,8
5211348,內湖區,20170213,2017-02-13,3
5250944,內湖區,20170212,2017-02-12,9
5176825,內湖區,20170211,2017-02-11,6
5209003,內湖區,20170210,2017-02-10,5
5152876,內湖區,20170209,2017-02-09,9
5089964,內湖區,20170208,2017-02-08,7
5112766,內湖區,20170207,2017-02-07,5
5235636,內湖區,20170206,2017-02-06,7
5183711,內湖區,20170205,2017-02-05,6
5183405,內湖區,20170204,2017-02-04,11
5207151,內湖區,20170203,2017-02-03,5
5149463,內湖區,20170202,2017-02-02,7
5150280,內湖區,20170201,2017-02-01,2
5162370,內湖區,20170131,2017-01-31,1
5175312,內湖區,20170130,2017-01-30,7
5097493,內湖區,20170129,2017-01-29,7
5088415,內湖區,20170128,2017-01-28,5
5098844,內湖區,20170127,2017-01-27,6
5133029,內湖區,20170126,2017-01-26,7
5148998,內湖區,20170125,2017-01-25,7
5162795,內湖區,20170124,2017-01-24,11
5096309,內湖區,20170123,2017-01-23,7
5108357,內湖區,20170122,2017-01-22,9
5108423,內湖區,20170121,2017-01-21,5
5119542,內湖區,20170120,2017-01-20,5
5121224,內湖區,20170119,2017-01-19,7
5159367,內湖區,20170118,2017-01-18,3
5161524,內湖區,20170117,2017-01-17,10
5094992,內湖區,20170116,2017-01-16,4
5096793,內湖區,20170115,2017-01-15,7
5107388,內湖區,20170114,2017-01-14,7
5129406,內湖區,20170113,2017-01-13,10
5145280,內湖區,20170112,2017-01-12,9
5158226,內湖區,20170111,2017-01-11,11
5093728,內湖區,20170110,2017-01-10,3
5104423,內湖區,20170109,2017-01-09,12
5117044,內湖區,20170108,2017-01-08,6
5140099,內湖區,20170107,2017-01-07,8
5156858,內湖區,20170106,2017-01-06,8
5092132,內湖區,20170105,2017-01-05,6
5103161,內湖區,20170104,2017-01-04,7
5126589,內湖區,20170103,2017-01-03,7
5090774,內湖區,20170102,2017-01-02,6
5059303,內湖區,20170101,2017-01-01,5
5057921,內湖區,20161231,2016-12-31,5
5007288,內湖區,20161230,2016-12-30,14
5017927,內湖區,20161229,2016-12-29,4
5088001,內湖區,20161228,2016-12-28,11
5110750,內湖區,20161227,2016-12-27,10
5014606,內湖區,20161226,2016-12-26,7
5004308,內湖區,20161225,2016-12-25,6
5038444,內湖區,20161224,2016-12-24,2
5003514,內湖區,20161223,2016-12-23,4
5013847,內湖區,20161222,2016-12-22,11
4970656,內湖區,20161221,2016-12-21,8
5001603,內湖區,20161220,2016-12-20,10
4969400,內湖區,20161219,2016-12-19,4
4969527,內湖區,20161218,2016-12-18,8
5001898,內湖區,20161217,2016-12-17,5
5010363,內湖區,20161216,2016-12-16,7
4922358,內湖區,20161215,2016-12-15,7
4913080,內湖區,20161214,2016-12-14,4
4919453,內湖區,20161213,2016-12-13,6
4928641,內湖區,20161212,2016-12-12,9
4931186,內湖區,20161211,2016-12-11,7
4916701,內湖區,20161210,2016-12-10,1
4883706,內湖區,20161209,2016-12-09,7
4915233,內湖區,20161208,2016-12-08,7
4914253,內湖區,20161207,2016-12-07,5
4880871,內湖區,20161206,2016-12-06,5
4912311,內湖區,20161205,2016-12-05,11
4879465,內湖區,20161204,2016-12-04,4
4825133,內湖區,20161203,2016-12-03,7
4792048,內湖區,20161202,2016-12-02,7
4921326,內湖區,20161201,2016-12-01,5
4886944,內湖區,20161130,2016-11-30,5
4789321,內湖區,20161129,2016-11-29,12
4832085,內湖區,20161128,2016-11-28,10
4822424,內湖區,20161127,2016-11-27,4
4800837,內湖區,20161126,2016-11-26,10
4832506,內湖區,20161125,2016-11-25,7
4866985,內湖區,20161124,2016-11-24,8
4829468,內湖區,20161123,2016-11-23,12
4796379,內湖區,20161122,2016-11-22,8
4827817,內湖區,20161121,2016-11-21,5
4794871,內湖區,20161120,2016-11-20,4
4826263,內湖區,20161119,2016-11-19,2
4794362,內湖區,20161118,2016-11-18,5
4793240,內湖區,20161117,2016-11-17,8
4739123,內湖區,20161116,2016-11-16,11
4706297,內湖區,20161115,2016-11-15,11
4736249,內湖區,20161114,2016-11-14,7
4702689,內湖區,20161113,2016-11-13,1
4700894,內湖區,20161112,2016-11-12,4
4699393,內湖區,20161111,2016-11-11,7
4602851,內湖區,20161110,2016-11-10,12
4539679,內湖區,20161109,2016-11-09,9
4704050,內湖區,20161108,2016-11-08,4
4619878,內湖區,20161107,2016-11-07,6
4650560,內湖區,20161106,2016-11-06,8
4534202,內湖區,20161105,2016-11-05,4
4555963,內湖區,20161104,2016-11-04,6
4548498,內湖區,20161103,2016-11-03,6
4611730,內湖區,20161102,2016-11-02,7
4545772,內湖區,20161101,2016-11-01,6
4542647,內湖區,20161031,2016-10-31,5
4539876,內湖區,20161030,2016-10-30,8
4432069,內湖區,20161029,2016-10-29,8
4457222,內湖區,20161028,2016-10-28,4
4368290,內湖區,20161027,2016-10-27,4
4604663,內湖區,20161026,2016-10-26,13
4554140,內湖區,20161025,2016-10-25,9
4426687,內湖區,20161024,2016-10-24,7
4360719,內湖區,20161023,2016-10-23,6
4405285,內湖區,20161022,2016-10-22,10
4359329,內湖區,20161021,2016-10-21,4
4387667,內湖區,20161020,2016-10-20,4
4446196,內湖區,20161019,2016-10-19,6
4380153,內湖區,20161018,2016-10-18,3
4440646,內湖區,20161017,2016-10-17,5
4376100,內湖區,20161016,2016-10-16,5
4356589,內湖區,20161015,2016-10-15,5
4369091,內湖區,20161014,2016-10-14,4
4262340,內湖區,20161013,2016-10-13,10
4198269,內湖區,20161012,2016-10-12,5
4365311,內湖區,20161011,2016-10-11,10
4282451,內湖區,20161010,2016-10-10,11
4193040,內湖區,20161009,2016-10-09,6
4190291,內湖區,20161008,2016-10-08,5
4194924,內湖區,20161007,2016-10-07,9
4189902,內湖區,20161006,2016-10-06,7
4215447,內湖區,20161005,2016-10-05,4
4184152,內湖區,20161004,2016-10-04,13
4182091,內湖區,20161003,2016-10-03,5
4181483,內湖區,20161002,2016-10-02,9
4069530,內湖區,20161001,2016-10-01,11
4004896,內湖區,20160930,2016-09-30,3
4178373,內湖區,20160929,2016-09-29,10
4004525,內湖區,20160928,2016-09-28,13
4018830,內湖區,20160927,2016-09-27,7
4021145,內湖區,20160926,2016-09-26,4
4078089,內湖區,20160925,2016-09-25,9
4015108,內湖區,20160924,2016-09-24,3
4075496,內湖區,20160923,2016-09-23,5
4010622,內湖區,20160922,2016-09-22,8
4007927,內湖區,20160921,2016-09-21,3
3899918,內湖區,20160920,2016-09-20,4
3835835,內湖區,20160919,2016-09-19,7
4066538,內湖區,20160918,2016-09-18,8
3894603,內湖區,20160917,2016-09-17,6
3829683,內湖區,20160916,2016-09-16,3
3832607,內湖區,20160915,2016-09-15,6
3826900,內湖區,20160914,2016-09-14,4
3881013,內湖區,20160913,2016-09-13,7
3824447,內湖區,20160912,2016-09-12,7
3849508,內湖區,20160911,2016-09-11,11
3888784,內湖區,20160910,2016-09-10,7
3846784,內湖區,20160909,2016-09-09,6
3908485,內湖區,20160908,2016-09-08,5
3847734,內湖區,20160907,2016-09-07,9
3691423,內湖區,20160906,2016-09-06,7
3709084,內湖區,20160905,2016-09-05,7
3646346,內湖區,20160904,2016-09-04,10
3897142,內湖區,20160903,2016-09-03,4
3722840,內湖區,20160902,2016-09-02,5
3658378,內湖區,20160901,2016-09-01,7
3657907,內湖區,20160831,2016-08-31,8
3655452,內湖區,20160830,2016-08-30,7
3683313,內湖區,20160829,2016-08-29,6
3720575,內湖區,20160828,2016-08-28,14
3652442,內湖區,20160827,2016-08-27,0
3680806,內湖區,20160826,2016-08-26,4
3717836,內湖區,20160825,2016-08-25,6
3649675,內湖區,20160824,2016-08-24,7
3700605,內湖區,20160823,2016-08-23,5
3646618,內湖區,20160822,2016-08-22,5
3652083,內湖區,20160821,2016-08-21,9
3644585,內湖區,20160820,2016-08-20,5
3538021,內湖區,20160819,2016-08-19,6
3535167,內湖區,20160818,2016-08-18,6
3471310,內湖區,20160817,2016-08-17,6
3725956,內湖區,20160816,2016-08-16,3
3512531,內湖區,20160815,2016-08-15,7
3467290,內湖區,20160814,2016-08-14,4
3470865,內湖區,20160813,2016-08-13,6
3487689,內湖區,20160812,2016-08-12,2
3358409,內湖區,20160811,2016-08-11,5
3462759,內湖區,20160810,2016-08-10,6
3355618,內湖區,20160809,2016-08-09,4
3479500,內湖區,20160808,2016-08-08,5
3335575,內湖區,20160807,2016-08-07,5
3478365,內湖區,20160806,2016-08-06,2
3475448,內湖區,20160805,2016-08-05,7
3369834,內湖區,20160804,2016-08-04,6
3302911,內湖區,20160803,2016-08-03,8
3156741,內湖區,20160802,2016-08-02,6
3470089,內湖區,20160801,2016-08-01,8
3361725,內湖區,20160731,2016-07-31,7
3297103,內湖區,20160730,2016-07-30,10
3294630,內湖區,20160729,2016-07-29,5
3187862,內湖區,20160728,2016-07-28,11
3296275,內湖區,20160727,2016-07-27,6
3186626,內湖區,20160726,2016-07-26,12
3288689,內湖區,20160725,2016-07-25,6
3182182,內湖區,20160724,2016-07-24,11
3291021,內湖區,20160723,2016-07-23,9
3181111,內湖區,20160722,2016-07-22,7
3178213,內湖區,20160721,2016-07-21,11
3173760,內湖區,20160720,2016-07-20,8
3005169,內湖區,20160719,2016-07-19,8
3367452,內湖區,20160718,2016-07-18,10
3193368,內湖區,20160717,2016-07-17,12
3133782,內湖區,20160716,2016-07-16,4
2999946,內湖區,20160715,2016-07-15,4
2976997,內湖區,20160714,2016-07-14,9
2997286,內湖區,20160713,2016-07-13,7
3016404,內湖區,20160712,2016-07-12,6
3014145,內湖區,20160711,2016-07-11,10
3007987,內湖區,20160710,2016-07-10,13
2840154,內湖區,20160709,2016-07-09,11
2839762,內湖區,20160708,2016-07-08,9
2834427,內湖區,20160707,2016-07-07,8
2826768,內湖區,20160706,2016-07-06,8
2825513,內湖區,20160705,2016-07-05,7
2949230,內湖區,20160704,2016-07-04,10
2822697,內湖區,20160703,2016-07-03,11
2798590,內湖區,20160702,2016-07-02,8
2819968,內湖區,20160701,2016-07-01,6
2751361,內湖區,20160630,2016-06-30,15
2644639,內湖區,20160629,2016-06-29,7
2938223,內湖區,20160628,2016-06-28,11
2832401,內湖區,20160627,2016-06-27,9
2854516,內湖區,20160626,2016-06-26,13
2766707,內湖區,20160625,2016-06-25,4
2641851,內湖區,20160624,2016-06-24,4
2658412,內湖區,20160623,2016-06-23,4
2661193,內湖區,20160622,2016-06-22,11
2655727,內湖區,20160621,2016-06-21,5
2680573,內湖區,20160620,2016-06-20,10
2758424,內湖區,20160619,2016-06-19,12
2652917,內湖區,20160618,2016-06-18,7
2755563,內湖區,20160617,2016-06-17,8
2650175,內湖區,20160616,2016-06-16,7
2647411,內湖區,20160615,2016-06-15,6
2673044,內湖區,20160614,2016-06-14,7
2580649,內湖區,20160613,2016-06-13,8
2475508,內湖區,20160612,2016-06-12,3
2751285,內湖區,20160611,2016-06-11,5
2622129,內湖區,20160610,2016-06-10,4
2579952,內湖區,20160609,2016-06-09,5
2469828,內湖區,20160608,2016-06-08,5
2574946,內湖區,20160607,2016-06-07,8
2467010,內湖區,20160606,2016-06-06,6
2574852,內湖區,20160605,2016-06-05,10
2446988,內湖區,20160604,2016-06-04,5
2588968,內湖區,20160603,2016-06-03,3
2464483,內湖區,20160602,2016-06-02,4
2485150,內湖區,20160601,2016-06-01,10
2464045,內湖區,20160531,2016-05-31,4
2481280,內湖區,20160530,2016-05-30,9
2414197,內湖區,20160529,2016-05-29,6
2262575,內湖區,20160528,2016-05-28,7
2333380,內湖區,20160527,2016-05-27,5
2472721,內湖區,20160526,2016-05-26,10
2410445,內湖區,20160525,2016-05-25,12
2302058,內湖區,20160524,2016-05-24,10
2402610,內湖區,20160523,2016-05-23,5
2297275,內湖區,20160522,2016-05-22,7
2345730,內湖區,20160521,2016-05-21,5
2294386,內湖區,20160520,2016-05-20,2
2317104,內湖區,20160519,2016-05-19,9
2291452,內湖區,20160518,2016-05-18,8
2314273,內湖區,20160517,2016-05-17,5
2285674,內湖區,20160516,2016-05-16,5
2316581,內湖區,20160515,2016-05-15,4
2287559,內湖區,20160514,2016-05-14,9
2219017,內湖區,20160513,2016-05-13,8
2110878,內湖區,20160512,2016-05-12,4
2282457,內湖區,20160511,2016-05-11,7
2236132,內湖區,20160510,2016-05-10,2
2105471,內湖區,20160509,2016-05-09,15
2082053,內湖區,20160508,2016-05-08,10
2104954,內湖區,20160507,2016-05-07,7
2102946,內湖區,20160506,2016-05-06,5
2119958,內湖區,20160505,2016-05-05,6
2119501,內湖區,20160504,2016-05-04,7
2116795,內湖區,20160503,2016-05-03,7
2142737,內湖區,20160502,2016-05-02,11
2114095,內湖區,20160501,2016-05-01,3
2161676,內湖區,20160430,2016-04-30,12
2045454,內湖區,20160429,2016-04-29,7
1919174,內湖區,20160428,2016-04-28,10
2110471,內湖區,20160427,2016-04-27,5
2108108,內湖區,20160426,2016-04-26,7
1935167,內湖區,20160425,2016-04-25,3
1938153,內湖區,20160424,2016-04-24,10
1912213,內湖區,20160423,2016-04-23,5
1929180,內湖區,20160422,2016-04-22,9
1926510,內湖區,20160421,2016-04-21,12
1951892,內湖區,20160420,2016-04-20,11
1923664,內湖區,20160419,2016-04-19,8
1903838,內湖區,20160418,2016-04-18,11
1923874,內湖區,20160417,2016-04-17,7
1855958,內湖區,20160416,2016-04-16,10
1746759,內湖區,20160415,2016-04-15,8
1820351,內湖區,20160414,2016-04-14,4
1937912,內湖區,20160413,2016-04-13,7
1961480,內湖區,20160412,2016-04-12,11
1724130,內湖區,20160411,2016-04-11,5
1740727,內湖區,20160410,2016-04-10,10
1758029,內湖區,20160409,2016-04-09,3
1861684,內湖區,20160408,2016-04-08,11
1758460,內湖區,20160407,2016-04-07,3
1752482,內湖區,20160406,2016-04-06,4
1757894,內湖區,20160405,2016-04-05,10
1750007,內湖區,20160404,2016-04-04,10
1681979,內湖區,20160403,2016-04-03,6
1555592,內湖區,20160402,2016-04-02,10
1723742,內湖區,20160401,2016-04-01,11
1769227,內湖區,20160331,2016-03-31,12
1551625,內湖區,20160330,2016-03-30,6
1574324,內湖區,20160329,2016-03-29,10
1701747,內湖區,20160328,2016-03-28,6
1547062,內湖區,20160327,2016-03-27,15
1546999,內湖區,20160326,2016-03-26,5
1614635,內湖區,20160325,2016-03-25,6
1566369,內湖區,20160324,2016-03-24,9
1544271,內湖區,20160323,2016-03-23,5
1656770,內湖區,20160322,2016-03-22,6
1584013,內湖區,20160321,2016-03-21,6
1558318,內湖區,20160320,2016-03-20,13
1366677,內湖區,20160319,2016-03-19,6
1388854,內湖區,20160318,2016-03-18,4
1552783,內湖區,20160317,2016-03-17,7
1509596,內湖區,20160316,2016-03-16,9
1380653,內湖區,20160315,2016-03-15,4
1380962,內湖區,20160314,2016-03-14,5
1403257,內湖區,20160313,2016-03-13,7
1375210,內湖區,20160312,2016-03-12,6
1395194,內湖區,20160311,2016-03-11,8
1375425,內湖區,20160310,2016-03-10,5
1369579,內湖區,20160309,2016-03-09,7
1391606,內湖區,20160308,2016-03-08,9
1325307,內湖區,20160307,2016-03-07,7
1193719,內湖區,20160306,2016-03-06,6
1244382,內湖區,20160305,2016-03-05,9
1386583,內湖區,20160304,2016-03-04,5
1319630,內湖區,20160303,2016-03-03,5
1190827,內湖區,20160302,2016-03-02,9
1260277,內湖區,20160301,2016-03-01,9
1187914,內湖區,20160229,2016-02-29,7
1146171,內湖區,20160228,2016-02-28,9
1229457,內湖區,20160227,2016-02-27,1
1232972,內湖區,20160226,2016-02-26,5
1277116,內湖區,20160225,2016-02-25,6
1226737,內湖區,20160224,2016-02-24,7
1205001,內湖區,20160223,2016-02-23,10
1274388,內湖區,20160222,2016-02-22,7
1202238,內湖區,20160221,2016-02-21,4
1224770,內湖區,20160220,2016-02-20,6
1353020,內湖區,20160219,2016-02-19,4
1199623,內湖區,20160218,2016-02-18,4
1244128,內湖區,20160217,2016-02-17,2
1156908,內湖區,20160216,2016-02-16,9
1154828,內湖區,20160215,2016-02-15,8
1154160,內湖區,20160214,2016-02-14,13
1157591,內湖區,20160213,2016-02-13,9
1026419,內湖區,20160212,2016-02-12,6
1029353,內湖區,20160211,2016-02-11,2
1029214,內湖區,20160210,2016-02-10,9
1074305,內湖區,20160209,2016-02-09,9
1054630,內湖區,20160208,2016-02-08,6
1074830,內湖區,20160207,2016-02-07,9
1074801,內湖區,20160206,2016-02-06,7
1118982,內湖區,20160205,2016-02-05,9
1101654,內湖區,20160204,2016-02-04,7
1346758,內湖區,20160203,2016-02-03,15
1347205,內湖區,20160202,2016-02-02,12
1193988,內湖區,20160201,2016-02-01,13
1216019,內湖區,20160131,2016-01-31,10
1238475,內湖區,20160130,2016-01-30,10
1263527,內湖區,20160129,2016-01-29,8
1149098,內湖區,20160128,2016-01-28,7
1152173,內湖區,20160126,2016-01-26,10
1044206,內湖區,20160125,2016-01-25,10
1045918,內湖區,20160123,2016-01-23,6
1071191,內湖區,20160122,2016-01-22,6
1091414,內湖區,20160121,2016-01-21,16
1115073,內湖區,20160120,2016-01-20,8
1151209,內湖區,20160119,2016-01-19,8
1018185,內湖區,20160118,2016-01-18,12
1042968,內湖區,20160117,2016-01-17,8
977586,內湖區,20160116,2016-01-16,5
1137212,內湖區,20160115,2016-01-15,8
1015426,內湖區,20160114,2016-01-14,6
1018418,內湖區,20160113,2016-01-13,7
1083025,內湖區,20160112,2016-01-12,10
1087638,內湖區,20160111,2016-01-11,9
1035626,內湖區,20160110,2016-01-10,11
1015821,內湖區,20160109,2016-01-09,3
1084641,內湖區,20160108,2016-01-08,10
972135,內湖區,20160107,2016-01-07,8
1163047,內湖區,20160106,2016-01-06,8
1032830,內湖區,20160105,2016-01-05,9
1033093,內湖區,20160104,2016-01-04,7
969317,內湖區,20160103,2016-01-03,9
1031868,內湖區,20160102,2016-01-02,8
1057022,內湖區,20160101,2016-01-01,3
1079506,內湖區,20151231,2015-12-31,6
971465,內湖區,20151230,2015-12-30,14
838372,內湖區,20151229,2015-12-29,5
861045,內湖區,20151228,2015-12-28,5
908178,內湖區,20151227,2015-12-27,9
1151829,內湖區,20151226,2015-12-26,7
1155037,內湖區,20151225,2015-12-25,2
1026488,內湖區,20151224,2015-12-24,2
1070693,內湖區,20151223,2015-12-23,8
1094091,內湖區,20151222,2015-12-22,12
982270,內湖區,20151221,2015-12-21,11
855492,內湖區,20151220,2015-12-20,6
855115,內湖區,20151219,2015-12-19,8
880214,內湖區,20151218,2015-12-18,2
852601,內湖區,20151217,2015-12-17,6
874764,內湖區,20151216,2015-12-16,5
790840,內湖區,20151215,2015-12-15,4
846993,內湖區,20151214,2015-12-14,13
871920,內湖區,20151213,2015-12-13,7
807603,內湖區,20151212,2015-12-12,10
844292,內湖區,20151211,2015-12-11,6
847107,內湖區,20151210,2015-12-10,3
896107,內湖區,20151209,2015-12-09,8
960315,內湖區,20151208,2015-12-08,4
841451,內湖區,20151207,2015-12-07,3
802134,內湖區,20151206,2015-12-06,11
863677,內湖區,20151205,2015-12-05,6
799351,內湖區,20151204,2015-12-04,2
276751,內湖區,20151203,2015-12-03,7
234271,內湖區,20151202,2015-12-02,8
838046,內湖區,20151201,2015-12-01,5
793988,內湖區,20151130,2015-11-30,8
271571,內湖區,20151129,2015-11-29,8
293583,內湖區,20151128,2015-11-28,11
229061,內湖區,20151127,2015-11-27,4
267879,內湖區,20151126,2015-11-26,8
226403,內湖區,20151125,2015-11-25,1
229624,內湖區,20151124,2015-11-24,12
265314,內湖區,20151123,2015-11-23,8
287785,內湖區,20151122,2015-11-22,7
223307,內湖區,20151121,2015-11-21,8
226787,內湖區,20151120,2015-11-20,7
285441,內湖區,20151119,2015-11-19,7
288524,內湖區,20151118,2015-11-18,4
223958,內湖區,20151117,2015-11-17,8
283026,內湖區,20151116,2015-11-16,6
282363,內湖區,20151115,2015-11-15,8
239897,內湖區,20151114,2015-11-14,3
740886,內湖區,20151113,2015-11-13,5
240207,內湖區,20151112,2015-11-12,5
105815,內湖區,20151111,2015-11-11,5
110698,內湖區,20151110,2015-11-10,8
66035,內湖區,20151109,2015-11-09,9
43422,內湖區,20151108,2015-11-08,9
273987,內湖區,20151107,2015-11-07,4
737349,內湖區,20151106,2015-11-06,4
231490,內湖區,20151105,2015-11-05,8
100763,內湖區,20151104,2015-11-04,3
127661,內湖區,20151103,2015-11-03,12
57300,內湖區,20151102,2015-11-02,5
97740,內湖區,20151101,2015-11-01,12
167202,內湖區,20151031,2015-10-31,8
57640,內湖區,20151030,2015-10-30,6
95371,內湖區,20151029,2015-10-29,5
95045,內湖區,20151028,2015-10-28,9
164897,內湖區,20151027,2015-10-27,11
51482,內湖區,20151026,2015-10-26,4
